tp,fp,fn,tn,gt_px,pred_px,gt_empty,Dice,IoU,Precision,Recall,Specificity,VS,HD95,ASSD,NSD,patient,slice,patient_dice,fold,model
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,125,20,,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,125,21,,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,125,22,,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,125,23,,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,125,24,,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,125,25,,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,125,26,,0,attention_unet
0.0,43.0,0.0,147413.0,0.0,43.0,1,0.0,0.0,0.0,1.0,0.9997083875861276,0.0,,,,125,27,,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,125,28,,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,125,29,,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,125,30,,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,125,31,,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,125,32,,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,125,33,,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,125,34,,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,125,35,,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,125,36,,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,125,37,,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,125,38,,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,125,39,,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,125,40,,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,125,41,,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,125,42,,0,attention_unet
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,53,0,0.4941606580684472,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,53,1,0.4941606580684472,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,53,2,0.4941606580684472,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,53,3,0.4941606580684472,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,53,4,0.4941606580684472,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,53,5,0.4941606580684472,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,53,6,0.4941606580684472,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,53,7,0.4941606580684472,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,53,8,0.4941606580684472,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,53,9,0.4941606580684472,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,53,10,0.4941606580684472,0,unetpp
0.0,254.0,0.0,147202.0,0.0,254.0,1,0.0,0.0,0.0,1.0,0.9982774522562674,0.0,,,,53,11,0.4941606580684472,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,53,12,0.4941606580684472,0,unetpp
0.0,263.0,0.0,147193.0,0.0,263.0,1,0.0,0.0,0.0,1.0,0.9982164171000175,0.0,,,,53,13,0.4941606580684472,0,unetpp
0.0,631.0,0.0,146825.0,0.0,631.0,1,0.0,0.0,0.0,1.0,0.995720757377797,0.0,,,,53,14,0.4941606580684472,0,unetpp
0.0,422.0,0.0,147034.0,0.0,422.0,1,0.0,0.0,0.0,1.0,0.9971381293396016,0.0,,,,53,15,0.4941606580684472,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,53,16,0.4941606580684472,0,unetpp
0.0,0.0,71.0,147385.0,71.0,0.0,0,0.0,0.0,0.0,0.0,0.9999999999993215,1.4084505783884538e-09,,,,53,17,0.4941606580684472,0,unetpp
137.0,37.0,229.0,147053.0,366.0,174.0,0,0.5074074073134431,0.3399503721240818,0.7873563213865769,0.374316939788438,0.9997484533272148,0.644444444510288,15.109567670581715,4.148831926593923,0.5833333333333334,53,18,0.4941606580684472,0,unetpp
0.0,0.0,60.0,147396.0,60.0,0.0,0,0.0,0.0,0.0,0.0,0.9999999999993215,1.6666666935449825e-09,,,,53,19,0.4941606580684472,0,unetpp
0.0,148.0,0.0,147308.0,0.0,148.0,1,0.0,0.0,0.0,1.0,0.9989963107632114,0.0,,,,53,20,0.4941606580684472,0,unetpp
234.0,400.0,60.0,146762.0,294.0,634.0,0,0.5043103447732424,0.3371757924586202,0.369085173443362,0.7959183670762182,0.9972819070133613,0.6336206896946529,84.90241595140358,22.998040231085117,0.5854545454545454,53,21,0.4941606580684472,0,unetpp
736.0,722.0,317.0,145681.0,1053.0,1458.0,0,0.5862206292080359,0.4146478873005832,0.5048010973590671,0.6989553655556547,0.9950684070674815,0.8387096774257782,76.11388499056358,17.938081601122953,0.5128205128205128,53,22,0.4941606580684472,0,unetpp
664.0,497.0,157.0,146138.0,821.0,1161.0,0,0.6700302724182629,0.5037936266689079,0.5719207579180086,0.8087697928369343,0.996610631840286,0.8284561049531556,71.12130568021198,16.31533001171356,0.6455696202531646,53,23,0.4941606580684472,0,unetpp
485.0,106.0,66.0,146799.0,551.0,591.0,0,0.849387040205833,0.7382039572696798,0.8206429778645274,0.8802177856841711,0.9992784452530552,0.9649737303007904,1.9928936709231353,0.6093497266296349,0.9797979797979798,53,24,0.4941606580684472,0,unetpp
177.0,40.0,205.0,147034.0,382.0,217.0,0,0.5909849748596019,0.41943127952146175,0.815668202389093,0.46335078521901807,0.9997280280668237,0.7245409015484907,21.482355601112992,4.103051932820073,0.7142857142857143,53,25,0.4941606580684472,0,unetpp
0.0,0.0,216.0,147240.0,216.0,0.0,0,0.0,0.0,0.0,0.0,0.9999999999993209,4.629628902463878e-10,,,,53,26,0.4941606580684472,0,unetpp
0.0,0.0,80.0,147376.0,80.0,0.0,0,0.0,0.0,0.0,0.0,0.9999999999993214,1.2499998813808588e-09,,,,53,27,0.4941606580684472,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,53,28,0.4941606580684472,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,53,29,0.4941606580684472,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,53,30,0.4941606580684472,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,53,31,0.4941606580684472,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,53,32,0.4941606580684472,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,53,33,0.4941606580684472,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,53,34,0.4941606580684472,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,56,0,,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,56,1,,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,56,2,,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,56,3,,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,56,4,,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,56,5,,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,56,6,,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,56,7,,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,56,8,,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,56,9,,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,56,10,,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,56,11,,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,56,12,,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,56,13,,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,56,14,,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,56,15,,0,unetpp
0.0,160.0,0.0,147296.0,0.0,160.0,1,0.0,0.0,0.0,1.0,0.9989149305548781,0.0,,,,56,16,,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,56,17,,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,56,18,,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,56,19,,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,56,20,,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,56,21,,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,56,22,,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,56,23,,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,56,24,,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,56,25,,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,56,26,,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,56,27,,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,56,28,,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,56,29,,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,56,30,,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,56,31,,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,56,32,,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,56,33,,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,56,34,,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,56,35,,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,56,36,,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,56,37,,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,56,38,,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,56,39,,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,69,0,0.0,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,69,1,0.0,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,69,2,0.0,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,69,3,0.0,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,69,4,0.0,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,69,5,0.0,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,69,6,0.0,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,69,7,0.0,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,69,8,0.0,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,69,9,0.0,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,69,10,0.0,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,69,11,0.0,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,69,12,0.0,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,69,13,0.0,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,69,14,0.0,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,69,15,0.0,0,unetpp
0.0,0.0,131.0,147325.0,131.0,0.0,0,0.0,0.0,0.0,0.0,0.9999999999993212,7.63358709576778e-10,,,,69,16,0.0,0,unetpp
0.0,0.0,138.0,147318.0,138.0,0.0,0,0.0,0.0,0.0,0.0,0.9999999999993212,7.246376831915313e-10,,,,69,17,0.0,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,69,18,0.0,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,69,19,0.0,0,unetpp
0.0,126.0,0.0,147330.0,0.0,126.0,1,0.0,0.0,0.0,1.0,0.9991455078118224,0.0,,,,69,20,0.0,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,69,21,0.0,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,69,22,0.0,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,69,23,0.0,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,69,24,0.0,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,69,25,0.0,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,69,26,0.0,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,69,27,0.0,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,69,28,0.0,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,69,29,0.0,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,69,30,0.0,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,69,31,0.0,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,69,32,0.0,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,69,33,0.0,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,69,34,0.0,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,69,35,0.0,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,69,36,0.0,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,69,37,0.0,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,69,38,0.0,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,69,39,0.0,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,73,0,0.0,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,73,1,0.0,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,73,2,0.0,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,73,3,0.0,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,73,4,0.0,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,73,5,0.0,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,73,6,0.0,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,73,7,0.0,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,73,8,0.0,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,73,9,0.0,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,73,10,0.0,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,73,11,0.0,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,73,12,0.0,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,73,13,0.0,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,73,14,0.0,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,73,15,0.0,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,73,16,0.0,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,73,17,0.0,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,73,18,0.0,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,73,19,0.0,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,73,20,0.0,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,73,21,0.0,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,73,22,0.0,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,73,23,0.0,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,73,24,0.0,0,unetpp
0.0,0.0,427.0,147029.0,427.0,0.0,0,0.0,0.0,0.0,0.0,0.9999999999993199,2.3419211014896746e-10,,,,73,25,0.0,0,unetpp
0.0,0.0,462.0,146994.0,462.0,0.0,0,0.0,0.0,0.0,0.0,0.9999999999993197,2.164503021262476e-10,,,,73,26,0.0,0,unetpp
0.0,0.0,729.0,146727.0,729.0,0.0,0,0.0,0.0,0.0,0.0,0.9999999999993184,1.3717416091907353e-10,,,,73,27,0.0,0,unetpp
0.0,0.0,604.0,146852.0,604.0,0.0,0,0.0,0.0,0.0,0.0,0.999999999999319,1.6556289672564617e-10,,,,73,28,0.0,0,unetpp
0.0,0.0,408.0,147048.0,408.0,0.0,0,0.0,0.0,0.0,0.0,0.99999999999932,2.450980529644653e-10,,,,73,29,0.0,0,unetpp
0.0,0.0,253.0,147203.0,253.0,0.0,0,0.0,0.0,0.0,0.0,0.9999999999993207,3.952569382903448e-10,,,,73,30,0.0,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,73,31,0.0,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,73,32,0.0,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,73,33,0.0,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,73,34,0.0,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,73,35,0.0,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,73,36,0.0,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,74,0,0.2935847661305232,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,74,1,0.2935847661305232,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,74,2,0.2935847661305232,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,74,3,0.2935847661305232,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,74,4,0.2935847661305232,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,74,5,0.2935847661305232,0,unetpp
0.0,0.0,0.0,147456.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.9999999999993219,1.0,,,,74,6,0.2935847661305232,0,unetpp
